time,retransmissions
15.972527027130127,147
15.972883939743042,148
15.973244190216064,149
16.476985931396484,150
16.47746706008911,151
16.477823972702026,152
16.478155851364136,153
16.58407998085022,154
16.980798959732056,155
16.981136083602905,156
16.98151397705078,157
17.093984842300415,158
17.191890001296997,159
17.492058038711548,160
17.49228310585022,161
17.492456912994385,162
17.602257013320923,163
17.69898796081543,164
17.994514226913452,165
17.99490189552307,166
17.99533700942993,167
18.500133991241455,168
18.500487089157104,169
18.50081515312195,170
18.501126050949097,171
18.501468181610107,172
18.611860990524292,173
19.008547067642212,174
19.008936882019043,175
19.009301900863647,176
19.009614944458008,177
19.009902000427246,178
19.117682933807373,179
19.52074384689331,180
19.52117896080017,181
19.522344827651978,182
19.52277898788452,183
19.523038864135742,184
19.619422912597656,185
20.134049892425537,186
20.13443088531494,187
20.134805917739868,188
20.14780592918396,189
20.148085832595825,190
20.14834189414978,191
20.148566961288452,192
20.240633964538574,193
20.85820698738098,194
20.858631134033203,195
20.859092950820923,196
20.85947012901306,197
20.859703063964844,198
20.972466945648193,199
21.378649950027466,200
21.591580867767334,201
21.591965913772583,202
21.59232187271118,203
21.88338804244995,204
22.095422983169556,205
22.095808029174805,206
22.096139907836914,207
22.391560792922974,208
22.60007381439209,209
22.60043478012085,210
22.60077214241028,211
22.893846035003662,212
23.103143215179443,213
23.103504180908203,214
23.103836059570312,215
23.207708835601807,216
23.812721014022827,217
23.81307601928711,218
23.81341791152954,219
23.813735961914062,220
23.81409001350403,221
23.82558298110962,222
24.31691002845764,223
24.31746506690979,224
24.317837953567505,225
24.31815195083618,226
24.31845998764038,227
24.331800937652588,228
24.820798873901367,229
24.8211669921875,230
24.821727991104126,231
24.822054147720337,232
24.822395086288452,233
24.835617065429688,234
25.44270896911621,235
25.44289493560791,236
25.44306492805481,237
25.443240880966187,238
25.443417072296143,239
25.948657751083374,240
25.949031114578247,241
25.949392080307007,242
25.949809789657593,243
26.449919939041138,244
26.450257062911987,245
26.463409185409546,246
26.46374797821045,247
26.95864701271057,248
26.959033012390137,249
26.972262144088745,250
26.9725501537323,251
27.471611976623535,252
27.47200608253479,253
27.988571166992188,254
27.988950967788696,255
27.98930287361145,256
27.989621877670288,257
27.989999055862427,258
28.606991052627563,259
28.60738706588745,260
28.60781502723694,261
28.60838294029236,262
28.608643054962158,263
28.608886003494263,264
29.116169929504395,265
29.11653709411621,266
29.116903066635132,267
29.11726689338684,268
29.117568016052246,269
29.11779808998108,270
29.62603998184204,271
29.626401901245117,272
29.626755952835083,273
29.627090215682983,274
29.62743592262268,275
29.62779688835144,276
30.13303017616272,277
30.13337016105652,278
30.133718967437744,279
30.13405203819275,280
30.134371995925903,281
30.134684085845947,282
30.63736605644226,283
30.637746810913086,284
30.638182163238525,285
30.638731002807617,286
30.639024019241333,287
30.639346837997437,288
30.74280285835266,289
31.150146961212158,290
31.150768995285034,291
31.15160298347473,293
31.151740789413452,293
31.260611057281494,294
31.261023998260498,295
31.261427879333496,296
31.26177406311035,297
31.764941930770874,298
31.765342950820923,299
32.266708850860596,300
32.26693081855774,301
33.218631982803345,302
33.21905303001404,303
33.219407081604004,304
33.21975588798523,305
33.33011603355408,306
33.330507040023804,307
33.72784781455994,308
33.728211879730225,309
33.72855019569397,310
33.728880167007446,311
33.84183120727539,312
33.8422749042511,313
34.23747181892395,314
34.23786687850952,315
34.23822784423828,316
34.23855686187744,317
34.34741020202637,318
34.34777498245239,319
34.7489230632782,320
34.749756813049316,321
34.75022006034851,322
34.750869035720825,323
35.256391763687134,324
35.2567880153656,325
35.25714087486267,326
35.25751495361328,327
35.25786900520325,328
35.258126974105835,329
35.258418798446655,330
35.25868010520935,331
35.763246059417725,332
35.76358914375305,333
35.76395010948181,334
35.76449990272522,335
35.76474905014038,336
35.76497793197632,337
35.765244007110596,338
35.765475034713745,339
35.86580300331116,340
36.2770299911499,341
36.282541036605835,342
36.284278869628906,343
36.284738063812256,344
36.28498196601868,345
36.286961793899536,346
36.37341785430908,347
36.374316930770874,348
36.377201795578,349
36.377477169036865,350
36.8841609954834,351
36.89733695983887,352
36.89757513999939,353
36.89785385131836,354
36.898045778274536,355
36.89831018447876,356
36.898561000823975,357
36.89881896972656,358
36.89905095100403,359
36.89927101135254,360
37.40425992012024,361
37.40464186668396,362
37.40520215034485,363
37.40587496757507,364
37.40688610076904,365
37.914443016052246,366
37.91465497016907,367
37.9148850440979,368
37.91509795188904,369
37.91531682014465,370
38.018887758255005,371
38.421398878097534,372
38.42165803909302,373
38.42189598083496,374
38.42214488983154,375
38.52330303192139,376
38.53653907775879,377
38.92523694038391,378
38.92558693885803,379
38.92586898803711,380
38.92615008354187,381
39.02498984336853,382
39.048990964889526,383
39.15475082397461,384
39.7734489440918,385
39.774214029312134,386
39.77542996406555,387
39.77597212791443,388
39.77633190155029,389
39.77656388282776,390
40.28376483917236,391
40.284138917922974,392
40.2845299243927,393
40.284929037094116,394
40.28526306152344,395
40.28561186790466,396
40.79526400566101,397
40.795676946640015,398
40.796095848083496,399
40.79647088050842,400
40.79678678512573,401
41.30405282974243,402
41.30440902709961,403
41.30476999282837,404
41.305140018463135,405
41.30549693107605,406
41.807621002197266,407
41.80816292762756,408
41.808533906936646,409
41.80883598327637,410
41.80918288230896,411
42.312963008880615,412
42.313227891922,413
42.82831692695618,414
42.8287091255188,415
42.82911205291748,416
43.33755302429199,417
43.33793616294861,418
43.45069193840027,419
43.960729122161865,420
44.58423185348511,421
44.58457899093628,422
45.09066390991211,423
45.09105205535889,424
45.60251784324646,425
45.602880001068115,426
46.10667896270752,427
46.10721802711487,428
46.61050200462341,429
46.61091184616089,430
47.22861695289612,431
47.22883987426758,432
47.22898602485657,433
47.731913805007935,434
47.73227310180664,435
47.73263692855835,436
48.23304486274719,437
48.23350501060486,438
48.75361704826355,439
48.75399398803711,440
48.75438618659973,441
48.7547550201416,442
49.25815486907959,443
49.25841403007507,444
49.258652210235596,445
49.25886678695679,446
49.88283586502075,447
49.883220911026,448
49.883572816848755,449
49.88390398025513,450
49.884263038635254,451
50.38500499725342,452
50.385616064071655,453
50.38605093955994,454
50.38633584976196,455
50.399516105651855,456
50.8913049697876,457
50.89172697067261,458
50.8921058177948,459
50.89245009422302,460
50.90567183494568,461
50.996334075927734,462
51.40266394615173,463
51.403053998947144,464
51.40341806411743,465
51.415908098220825,466
51.49726676940918,467
51.9079270362854,468
51.908337116241455,469
51.90899395942688,470
51.922120809555054,471
51.99852681159973,472
51.998656034469604,473
52.61614680290222,474
52.616687059402466,475
52.61731505393982,476
52.61768102645874,477
52.617953062057495,478
52.719849824905396,480
52.71990704536438,480
53.22468900680542,481
53.22508692741394,482
53.22546601295471,483
53.334097146987915,484
53.33452105522156,485
53.43796706199646,486
53.73398804664612,487
53.734342098236084,488
53.8427619934082,489
53.84314203262329,490
53.939945936203,491
54.56179976463318,492
54.56217288970947,493
54.56257104873657,494
54.562903881073,495
54.671704053878784,496
54.672019958496094,497
55.07064175605774,498
55.179879903793335,499
55.69674587249756,500
56.31225895881653,501
56.31257200241089,502
56.82035493850708,503
56.820754051208496,504
57.32491207122803,505
57.325161933898926,506
57.94133281707764,507
57.94184899330139,508
57.94223403930664,509
58.447824001312256,510
58.448204040527344,511
58.95008611679077,512
58.950502157211304,513
59.56510090827942,514
59.5655038356781,515
59.565840005874634,516
60.06943106651306,517
60.18326187133789,518
60.18367791175842,519
60.58133912086487,520
60.6948459148407,521
60.695260763168335,522
61.08401393890381,523
61.6995849609375,524
61.69992208480835,525
61.70027494430542,526
61.81123995780945,527
62.20210886001587,528
62.2023720741272,529
62.20264387130737,530
62.31410193443298,531
62.71134400367737,532
62.711708068847656,533
62.71206498146057,534
62.8235809803009,535
63.21745204925537,536
63.21767592430115,537
63.3284330368042,538
63.720778942108154,539
63.721128940582275,540
64.33819699287415,541
64.33855414390564,542
64.33893489837646,543
64.33932685852051,544
64.84498190879822,545
64.84550905227661,546
64.84653902053833,547
64.84682393074036,548
65.35102891921997,549
65.35137987136841,550
65.35176587104797,551
65.35215997695923,552
65.85816097259521,553
65.85854315757751,554
65.85892605781555,555
65.85931491851807,556
65.8596580028534,557
65.85999298095703,558
65.96664118766785,559
66.59143996238708,560
66.59182405471802,561
66.59214091300964,562
66.70387506484985,563
66.70424890518188,564
66.70461678504944,565
67.09949517250061,566
67.09987902641296,567
67.10015606880188,568
67.20649600028992,569
67.20677304267883,570
67.20702505111694,571
67.60837697982788,572
67.60882496833801,573
67.60918402671814,574
67.71068692207336,575
67.71086621284485,576
67.7110378742218,577
68.11564993858337,578
68.1160249710083,579
68.1164038181305,580
68.21534895896912,581
68.2157130241394,582
68.21603393554688,583
68.62564706802368,584
68.62601494789124,585
68.62638306617737,586
68.72606992721558,587
68.72646403312683,588
68.72683095932007,589
69.13303184509277,590
69.13345885276794,591
69.13389205932617,592
69.65988087654114,593
69.66025996208191,594
69.6606330871582,595
69.66096091270447,596
69.66126418113708,597
69.66150903701782,598
69.66174983978271,599
69.76566505432129,600
70.16606497764587,601
70.16641807556152,602
70.16674995422363,603
70.16710901260376,604
70.16735792160034,605
70.16760277748108,606
70.26759099960327,607
70.6677930355072,608
70.66817712783813,609
70.66853094100952,610
70.68143606185913,611
70.68171381950378,612
70.68202996253967,613
70.76827788352966,614
70.76855111122131,615
71.17956185340881,616
71.1799647808075,617
71.18027591705322,618
71.19232392311096,619
71.19263696670532,620
71.19290113449097,621
71.28179407119751,622
71.68500185012817,623
71.6853449344635,624
71.68568181991577,625
71.69855785369873,626
71.69873881340027,627
71.6989369392395,628
71.78489589691162,629
72.31938195228577,630
72.31957912445068,631
72.31976699829102,632
72.31994009017944,633
72.3201048374176,634
72.32027316093445,635
72.32042694091797,636
72.43325781822205,637
72.83360981941223,638
72.83396911621094,639
72.83430004119873,640
72.834645986557,641
72.94578695297241,642
73.34560775756836,643
73.34600687026978,644
73.34639310836792,645
73.34681010246277,646
73.45771908760071,647
73.85633897781372,648
73.85685896873474,649
73.85729718208313,650
73.85766077041626,651
73.96444416046143,652
74.35711598396301,653
74.37111592292786,654
74.3713629245758,655
74.37153816223145,656
74.87467908859253,657
74.8751311302185,658
74.87565898895264,660
74.87569618225098,660
75.38621091842651,661
75.3865818977356,662
75.38696384429932,663
75.3873200416565,664
75.49670386314392,665
75.89288115501404,666
75.89326095581055,667
75.89365077018738,668
75.89398503303528,669
76.51217603683472,670
76.51255893707275,671
76.5129599571228,672
76.62464308738708,673
76.6252110004425,674
76.62559103965759,675
76.73074102401733,676
77.13052582740784,677
77.1309380531311,678
77.34135913848877,679
77.34162998199463,680
77.65677690505981,681
77.65739107131958,682
77.84405303001404,683
77.84447193145752,684
78.46644592285156,685
78.46689200401306,686
78.46725606918335,687
78.46758484840393,688
78.46785712242126,689
78.96926093101501,690
78.96974897384644,691
78.97019600868225,692
78.97060704231262,693
78.9709620475769,694
79.48214793205261,695
79.48252010345459,696
79.48288893699646,697
79.48326897621155,698
79.48366618156433,699
79.99166202545166,700
79.99207186698914,701
79.99265098571777,702
79.99299097061157,703
79.99331307411194,704
80.09819006919861,705
80.49588084220886,706
80.49627494812012,707
80.496661901474,708
80.6062331199646,709
80.60670399665833,710
80.6076409816742,711
80.6081759929657,712
80.6214919090271,713
81.11865282058716,714
81.11902594566345,715
81.13241219520569,716
81.23367595672607,717
81.23553395271301,718
81.23614501953125,719
81.6275269985199,720
81.62793016433716,721
81.64120602607727,722
81.73901700973511,723
82.35531997680664,724
82.35557198524475,725
82.98359608650208,726
82.98410201072693,727
83.09509491920471,728
83.48552203178406,729
84.10375595092773,730
84.10419201850891,731
84.21968507766724,732
84.61650395393372,733
84.61692690849304,734
84.72354197502136,735
85.12188410758972,736
85.12234687805176,737
85.23152709007263,738
85.62842011451721,739
85.62883806228638,740
85.73977494239807,741
86.13964200019836,742
86.13999795913696,743
86.2484200000763,744
86.65024399757385,745
86.65063118934631,746
86.75006198883057,747
87.15376996994019,748
87.15412592887878,749
87.2518630027771,750
87.66072607040405,751
87.6610951423645,752
87.76086091995239,753
88.16388297080994,754
88.16435599327087,755
88.6820011138916,756
88.68245077133179,757
88.68287086486816,758
88.68350887298584,759
89.19452786445618,760
89.19494485855103,761
89.19546389579773,762
89.19587802886963,763
89.19626688957214,764
89.19676899909973,765
89.70786190032959,766
89.70830202102661,767
89.7088189125061,768
89.70922207832336,769
89.70954489707947,770
89.70981907844543,771
89.80807495117188,772
90.2205958366394,773
90.22095799446106,774
90.22132182121277,775
90.31150794029236,776
90.72458004951477,777
90.72504901885986,778
90.72553014755249,779
91.23669505119324,780
91.23708415031433,781
91.23759198188782,782
91.23806500434875,783
91.34623694419861,784
91.74498200416565,785
91.74534487724304,786
91.74569010734558,787
91.74601292610168,788
91.85583996772766,789
92.2543580532074,790
92.25458979606628,791
92.25478506088257,792
92.2549729347229,793
92.36632585525513,794
92.76084089279175,795
92.7611141204834,796
92.8747980594635,797
93.27192401885986,798
93.2722909450531,799
93.79386591911316,800
93.79422402381897,801
93.79462194442749,802
93.79503107070923,803
94.29590177536011,804
94.29629516601562,805
94.29672908782959,806
94.297199010849,807
94.80096793174744,808
94.80141592025757,809
94.80178499221802,810
94.8022141456604,811
95.3139808177948,812
95.31437993049622,813
95.3147840499878,814
95.42440009117126,815
95.42486190795898,816
95.82594895362854,817
95.82615184783936,818
95.82632207870483,819
95.93246412277222,820
95.9326901435852,821
96.33285903930664,822
96.3337869644165,823
96.3341109752655,824
96.43688011169434,825
96.43725204467773,826
96.83592486381531,827
96.83633399009705,828
96.83671283721924,829
96.95008993148804,830
96.95052480697632,831
97.33763909339905,832
97.33782005310059,833
97.33798003196716,834
97.86279892921448,835
97.86411905288696,836
97.86455392837524,837
97.86554217338562,838
97.86629915237427,839
97.86739492416382,840
98.36916899681091,841
98.36999702453613,842
98.37040996551514,843
98.37079191207886,844
98.87647795677185,845
98.87687802314758,846
98.87720203399658,847
98.87753701210022,848
99.38277697563171,849
99.3831799030304,850
99.3836019039154,851
99.9074399471283,852
99.90780782699585,853
99.90815687179565,854
100.01112794876099,855
100.41041612625122,856
100.4108259677887,857
100.41119408607483,858
100.51289701461792,859
100.91455602645874,860
100.91496014595032,861
100.91557288169861,862
101.42928719520569,863
101.42970204353333,864
101.43004488945007,865
101.430410861969,866
101.43070006370544,867
101.43100309371948,868
101.93980693817139,869
101.94036293029785,870
101.94076490402222,871
101.94112205505371,872
101.94149398803711,873
101.94192886352539,874
102.44669198989868,875
102.44707298278809,876
102.447438955307,877
102.44780421257019,878
102.44814682006836,879
102.44848775863647,880
102.55445289611816,881
102.95806503295898,882
102.958487033844,883
102.95886516571045,884
102.95925188064575,885
102.95955491065979,886
103.05642580986023,887
103.46681213378906,888
103.46719408035278,889
103.46750998497009,890
103.4678840637207,891
103.46824288368225,892
103.55715799331665,893
103.96894001960754,894
103.9691550731659,895
103.96935105323792,896
103.9695520401001,897
103.96975302696228,898
103.9700939655304,899
103.97024512290955,900
103.97049808502197,901
103.97083497047424,902
104.06898593902588,903
104.68618893623352,904
104.68658399581909,905
104.68698000907898,906
104.68735313415527,907
104.68769979476929,908
104.69954800605774,909
104.79921102523804,910
105.19177389144897,911
105.19317388534546,912
105.19359087944031,913
105.2057158946991,914
105.30671095848083,915
105.69543695449829,916
105.69585394859314,917
105.69624185562134,918
105.70853090286255,919
105.81944489479065,920
106.19891405105591,921
106.19928503036499,922
106.19967985153198,923
106.21299290657043,924
106.32260084152222,925
106.70170497894287,926
106.70212388038635,927
106.70249104499817,928
106.71551394462585,929
106.82463002204895,930
107.20328688621521,931
107.20370602607727,932
107.20404195785522,933
107.72479677200317,934
107.72526502609253,935
107.72561883926392,936
107.72596096992493,937
107.72642302513123,938
107.72673106193542,939
108.23697710037231,940
108.23734593391418,941
108.23775792121887,942
108.2381501197815,943
108.23850107192993,944
108.23887896537781,945
108.341139793396,946
108.73900198936462,947
108.73920512199402,948
108.73941016197205,949
108.75266981124878,950
108.75293803215027,951
108.84204006195068,952
109.45406103134155,953
109.45444083213806,954
109.45481014251709,955
109.45516991615295,956
109.45557188987732,957
109.45592379570007,958
109.56976294517517,959
109.96097207069397,960
109.96142315864563,961
109.96179986000061,962
109.96218395233154,963
109.96245503425598,964
109.96275496482849,965
110.07245588302612,966
110.46584391593933,967
110.46622109413147,968
110.46660304069519,969
110.46696281433105,970
110.46725392341614,971
110.46751308441162,972
110.58039808273315,973
110.96976613998413,974
110.97018694877625,975
110.9705650806427,976
110.97115206718445,977
110.97151303291321,978
110.97181582450867,979
111.47634816169739,980
111.47703385353088,982
111.47708892822266,982
111.47750496864319,983
111.4778139591217,984
112.00365781784058,985
112.00408101081848,986
112.09338808059692,987
112.09378409385681,988
112.09413695335388,989
112.61672806739807,990
112.61706900596619,991
112.61745095252991,992
112.61786198616028,993
112.61817598342896,994
112.61843490600586,995
113.12960195541382,996
113.12999486923218,997
113.1303699016571,998
113.13079285621643,999
113.13114213943481,1000
113.13143396377563,1001
113.23267698287964,1002
113.63350701332092,1003
113.63390898704529,1004
113.63430905342102,1005
113.63467788696289,1006
113.63507604598999,1007
113.73459696769714,1008
114.35766291618347,1009
114.46968388557434,1010
114.47005581855774,1011
114.47042298316956,1012
114.47080707550049,1013
114.471107006073,1014
114.47139096260071,1015
114.86778807640076,1016
114.97060799598694,1017
114.98583483695984,1018
114.98612999916077,1019
115.47126388549805,1020
115.48275184631348,1021
115.48300790786743,1022
115.48319697380066,1023
115.48341798782349,1024
115.49796080589294,1025
115.49826407432556,1026
115.99048209190369,1027
115.99099493026733,1028
115.9913899898529,1029
116.01743412017822,1030
116.01777791976929,1031
116.52566075325012,1032
116.526043176651,1033
116.61278295516968,1034
116.61317706108093,1035
117.02995705604553,1036
117.03039789199829,1037
117.54776287078857,1038
117.54820990562439,1039
117.54867506027222,1040
117.6515839099884,1041
117.65197682380676,1042
118.17182683944702,1043
118.17219495773315,1044
118.27044916152954,1045
118.67888188362122,1046
118.67978096008301,1047
118.77645301818848,1048
118.77665400505066,1049
119.29132103919983,1050
119.29178500175476,1051
119.30467987060547,1052
119.30517387390137,1053
119.8207049369812,1054
119.83209800720215,1055
119.83270192146301,1056
119.83312201499939,1057
119.83338904380798,1058
120.36025285720825,1059
120.36065411567688,1060
120.36101698875427,1061
120.36142206192017,1062
120.36178994178772,1063
120.36209893226624,1064
120.86955499649048,1065
120.86997604370117,1066
120.87068486213684,1067
120.87103295326233,1068
120.8714029788971,1069
120.87176704406738,1070
120.97489500045776,1071
121.38060092926025,1072
121.38098001480103,1073
121.38136100769043,1074
121.47938084602356,1075
121.49271178245544,1076
121.49295616149902,1077
121.49312400817871,1078
122.10408592224121,1079
122.10448980331421,1080
122.10487794876099,1081
122.2114269733429,1082
122.61213302612305,1083
122.61244583129883,1084
122.71516489982605,1085
123.34668397903442,1086
123.34709692001343,1087
123.34749698638916,1088
123.34783601760864,1089
123.34812092781067,1090
123.87470412254333,1091
123.87514591217041,1092
123.87553310394287,1093
123.8758499622345,1094
123.96402406692505,1095
123.96554112434387,1096
124.38246011734009,1097
124.38289880752563,1098
124.38328504562378,1099
124.3838279247284,1100
124.4746720790863,1101
124.47511601448059,1102
124.88795590400696,1103
124.88835906982422,1104
124.9777660369873,1105
124.97837591171265,1106
125.39183783531189,1107
125.48268580436707,1108
125.48336601257324,1109
125.48367619514465,1110
125.4839448928833,1111
125.48440384864807,1112
125.48447895050049,1113
125.993479013443,1114
125.99385905265808,1115
125.99423098564148,1116
125.99458980560303,1117
125.9949381351471,1118
125.99528384208679,1119
125.9955370426178,1120
125.99580788612366,1121
126.49862384796143,1122
126.49910402297974,1123
126.49951195716858,1124
126.49990391731262,1125
126.61350297927856,1126
127.0031988620758,1127
127.0038697719574,1128
127.00436305999756,1129
127.00462508201599,1130
127.11667084693909,1131
127.50767397880554,1132
127.50820088386536,1133
127.50857377052307,1134
127.50887608528137,1135
127.62059593200684,1136
128.01655912399292,1137
128.01782488822937,1138
128.01819896697998,1139
128.01858615875244,1140
128.52062892913818,1141
128.52108597755432,1142
128.53446197509766,1143
128.64297008514404,1144
129.04212498664856,1145
129.6662299633026,1146
129.6666238307953,1147
130.19060897827148,1148
130.19192385673523,1149
130.19228410720825,1150
130.19256901741028,1151
130.70272088050842,1152
130.70313692092896,1153
130.81616306304932,1154
131.21580696105957,1155
131.21623396873474,1156
131.31942486763,1157
131.73658394813538,1158
131.73703002929688,1159
131.82335996627808,1160
132.24100494384766,1161
132.24133896827698,1162
132.32462620735168,1163
132.74277710914612,1164
132.74305605888367,1165
132.82576298713684,1166
133.24731588363647,1167
133.24769806861877,1168
133.32697296142578,1169
133.754821062088,1170
133.75521802902222,1171
133.82887291908264,1172
134.26027703285217,1173
134.26067185401917,1174
134.3307900428772,1175
134.76672196388245,1176
134.76712203025818,1177
134.83208394050598,1178
135.44646096229553,1179
135.44806599617004,1180
135.44960618019104,1181
135.45392084121704,1182
135.95652794837952,1183
135.95683097839355,1184
135.95708584785461,1185
135.95731806755066,1186
136.46502089500427,1187
136.46533703804016,1188
136.46558499336243,1189
136.4659960269928,1190
136.97450995445251,1191
136.97499895095825,1192
136.9753930568695,1193
136.97582602500916,1194
137.5011749267578,1195
137.50173902511597,1196
137.50221800804138,1197
137.5026400089264,1198
137.60109686851501,1199
138.0084011554718,1200
138.00933504104614,1201
138.00987195968628,1202
138.01025891304016,1203
138.10808110237122,1204
138.51916480064392,1205
138.51936793327332,1206
138.61594796180725,1207
138.6164050102234,1208
139.0321409702301,1209
139.03242897987366,1210
139.1179039478302,1211
139.54392194747925,1212
139.54441905021667,1213
139.61994791030884,1214
140.0489740371704,1215
140.04965901374817,1216
140.12211084365845,1217
140.55174016952515,1218
140.55214309692383,1219
140.62448406219482,1220
141.05394196510315,1221
141.05441880226135,1222
141.126610994339,1223
141.12668585777283,1224
141.56302309036255,1225
141.56434607505798,1226
141.62841391563416,1227
142.06669902801514,1228
142.0672791004181,1229
142.13023209571838,1230
142.1302580833435,1231
142.64480996131897,1232
142.64504504203796,1233
142.6452488899231,1234
142.64547991752625,1235
143.14914798736572,1236
143.1495018005371,1237
143.14982295036316,1238
143.1500861644745,1239
143.6576030254364,1240
143.65821313858032,1241
143.65863704681396,1242
143.6590530872345,1243
144.17623496055603,1244
144.17669916152954,1245
144.1771330833435,1246
144.1774981021881,1247
144.17778205871582,1248
144.68867802619934,1249
144.68912196159363,1250
144.6895968914032,1251
144.6901500225067,1252
145.31118607521057,1253
145.311420917511,1254
145.3116557598114,1255
145.31189393997192,1256
145.82395601272583,1257
145.8243818283081,1258
145.8246419429779,1259
145.82485795021057,1260
146.3289499282837,1261
146.3293538093567,1262
146.32967710494995,1263
146.32997798919678,1264
146.8350808620453,1265
146.8355131149292,1266
146.83595991134644,1267
146.83637022972107,1268
147.3364338874817,1269
147.33666896820068,1270
147.3486487865448,1271
147.3488929271698,1272
147.84689497947693,1273
147.84730219841003,1274
147.86085081100464,1275
147.8612608909607,1276
148.36336517333984,1277
148.36418509483337,1279
148.36423110961914,1279
148.3649880886078,1280
148.36530995368958,1281
148.3768811225891,1282
148.37718200683594,1283
148.874596118927,1284
148.87502098083496,1285
148.88758182525635,1286
148.88790082931519,1287
149.49127388000488,1288
149.49161100387573,1289
149.49186396598816,1290
149.4920518398285,1291
149.60548186302185,1292
149.99867486953735,1293
149.9990839958191,1294
149.99951696395874,1295
149.9998881816864,1296
150.1108479499817,1297
150.5110058784485,1298
151.13494396209717,1299
151.24431204795837,1300
151.24474096298218,1301
151.64690709114075,1302
151.7570788860321,1303
151.75764918327332,1304
152.37197589874268,1305
152.37230515480042,1306
152.37262988090515,1307
152.88372802734375,1308
152.88414573669434,1309
153.50288796424866,1310
153.50328278541565,1311
153.6037838459015,1312
154.00370979309082,1313
154.01565408706665,1314
154.10971403121948,1315
154.62797784805298,1316
154.62847900390625,1317
154.62887287139893,1318
154.62924695014954,1319
155.13463497161865,1320
155.13506507873535,1321
155.13546013832092,1322
155.1358687877655,1323
155.6363160610199,1324
155.63679099082947,1325
155.63840889930725,1326
155.65124988555908,1327
156.15101099014282,1328
156.15147590637207,1329
156.26151299476624,1330
156.26184487342834,1331
156.65988302230835,1332
156.66007113456726,1333
156.7711501121521,1334
156.7719600200653,1335
157.16663789749146,1336
157.16710090637207,1337
157.27534294128418,1338
157.27554893493652,1339
157.78329586982727,1340
157.78369307518005,1341
158.28648400306702,1342
158.28688502311707,1343
158.81161284446716,1344
158.8120460510254,1345
158.8124499320984,1346
159.31473207473755,1347
159.31516098976135,1348
159.83128690719604,1349
159.8317129611969,1350
159.83209896087646,1351
160.3355770111084,1352
160.33595418930054,1353
160.3363471031189,1354
160.8451099395752,1355
160.84550499916077,1356
160.84596180915833,1357
161.45870900154114,1358
161.4591338634491,1359
161.4724199771881,1360
161.472727060318,1361
